FSNM2_pressure,Baltimore MD_pressure,Gaithersburg_pressure,SHIP_pressure,FSKM2_pressure,BLTM2_pressure,TCBM2_pressure,Baltimore-Martin MD_pressure,Carroll County_dewpoint,Baltimore-Martin MD_dewpoint,Gaithersburg_dewpoint,Baltimore MD_dewpoint,SHIP_dewpoint,Gaithersburg_dps,Baltimore MD_dps,Carroll County_dps,Baltimore-Martin MD_dps,SHIP_dps,Gaithersburg_wbt,Baltimore-Martin MD_wbt,Baltimore MD_wbt,SHIP_wbt,Carroll County_temp,FSKM2_temp,Gaithersburg_temp,TCBM2_temp,Baltimore-Martin MD_temp,Baltimore MD_temp,FSNM2_temp,BLTM2_temp,time,precipitation
1008.9,1008.9,1010.8,1009.3,1008.12,1009.06,1009.6,1009.7,60.8,64.4,61.0,64.0,63.3,0.0,0.9,1.8,3.1,0.5,61.0,64.0,64.4,63.5,62.6,65.1,61.0,64.9,66.0,64.9,66.88,66.28,2023-09-24/08:00,"[1, 1, 1, 1]"
1009.0,1009.2,1010.7,1009.6,1008.46,1008.68,1009.8,1010.1,60.8,63.0,61.0,63.0,63.0,0.0,2.0,0.0,2.0,0.5,61.0,63.5,63.5,63.1,60.8,64.8,61.0,64.8,64.9,64.9,66.19999999999999,65.92,2023-09-24/07:00,"[1, 1, 1, 1]"
1009.4,1009.6,1011.4,1009.8,1009.46,1009.7,1010.2,1010.1,60.8,62.6,60.1,62.1,62.6,0.0,2.9,0.0,2.9,0.9,60.1,63.0,63.0,63.0,60.8,64.8,60.1,64.4,64.9,64.9,66.02000000000001,66.12,2023-09-24/06:00,"[1, 1, 1, 1]"
1009.6,1010.0,1011.7,1010.2,1010.42,1010.38,1010.3,1010.3,60.8,62.6,60.1,62.1,62.1,0.0,2.0,0.0,2.9,0.5,60.1,63.0,62.6,62.2,60.8,64.0,60.1,64.2,64.9,64.0,64.16,64.44,2023-09-24/05:00,"[1, 1, 1, 1]"
1009.9,1010.2,1012.1,1010.3,1010.28,1010.22,1010.6,1010.9,60.8,60.8,60.1,61.0,60.3,0.0,3.1,0.0,5.9,3.2,60.1,62.1,62.1,61.3,60.8,64.2,60.1,63.7,66.0,64.0,65.42,65.3,2023-09-24/04:00,"[1, 0, 1, 0]"
1010.4,1010.7,1012.4,1010.8,1011.18,1010.9,1011.0,1011.5,59.0,60.8,59.0,60.1,59.9,0.0,4.0,1.8,5.0,2.2,59.4,61.7,61.5,61.0,60.8,63.3,59.0,62.8,64.0,64.0,62.14,62.32000000000001,2023-09-24/02:00,"[1, 0, 1, 0]"
1010.4,1010.9,1012.6,1010.7,1010.82,1010.46,1011.0,1011.6,59.0,60.8,59.0,60.1,59.0,0.0,2.9,1.8,5.0,3.6,59.0,61.0,61.2,60.3,60.8,63.7,59.0,62.8,64.0,63.0,62.52,62.56,2023-09-24/01:00,"[1, 1, 1, 1]"
1010.4,1010.6,1012.6,1010.9,1011.6,1011.0,1010.9,1011.7,59.0,60.8,59.0,60.1,59.7,0.0,2.9,1.8,4.0,1.1,59.0,60.4,61.2,60.1,60.8,61.0,59.0,62.6,63.0,63.0,61.05999999999999,61.52,2023-09-24/00:00,"[1, 1, 1, 1]"
1010.0,1010.6,1012.5,1010.5,1010.82,1010.12,1010.8,1011.1,59.0,60.8,57.9,60.1,59.9,1.1,2.9,1.8,4.0,1.3,58.3,61.5,61.2,60.4,60.8,61.5,59.0,63.0,64.0,63.0,63.17999999999999,62.4,2023-09-23/22:00,"[1, 1, 1, 1]"
1010.2,1010.6,1012.5,1010.7,1010.94,1010.16,1010.8,1011.2,59.0,59.0,59.0,59.0,58.8,0.0,4.0,1.8,5.0,3.8,59.0,61.0,60.4,60.1,60.8,63.5,59.0,63.1,64.0,63.0,63.6,62.98,2023-09-23/21:00,"[1, 1, 1, 1]"
1010.6,1011.2,1013.0,1011.1,1010.3,1010.3,1011.2,1011.5,59.0,59.0,59.0,60.1,58.5,1.1,2.9,1.8,5.9,4.9,59.4,61.2,61.2,60.3,60.8,64.0,60.1,63.1,64.9,63.0,63.85999999999999,63.6,2023-09-23/20:00,"[1, 1, 1, 1]"
1011.5,1012.5,1014.5,1012.1,1011.4400000000002,1010.38,1012.2,1012.8,57.2,59.0,57.9,59.0,58.5,1.1,4.0,1.8,5.9,5.4,59.0,61.5,61.0,60.1,59.0,64.4,59.0,64.4,64.9,63.0,64.35999999999999,63.67999999999999,2023-09-23/18:00,"[0, 1, 1, 0]"
1013.0,1013.5,1015.6,1013.7,1012.02,1011.68,1013.6,1013.9,57.2,59.0,57.0,57.9,57.2,0.9,3.1,0.0,5.0,4.3,57.9,61.2,60.4,60.3,57.2,62.4,57.9,62.6,63.0,61.0,59.55999999999999,60.3,2023-09-23/16:00,"[1, 1, 1, 1]"
1014.6,1015.1,1017.1,1015.6,1014.0,1013.56,1014.7,1016.0,55.4,57.2,55.9,57.0,56.1,1.1,3.1,1.8,4.0,3.2,56.3,59.2,58.6,58.3,57.2,61.2,57.0,60.4,61.0,60.1,58.92,59.56,2023-09-23/14:00,"[1, 0, 1, 0]"
1019.5,1019.9,1021.7,1020.5,1019.1,1019.24,1019.7,1020.6,53.6,55.0,55.0,54.0,53.6,0.9,8.1,7.2,9.0,8.1,55.4,58.1,57.2,56.8,60.8,64.2,55.9,61.0,63.0,62.1,63.1,63.260000000000005,2023-09-23/06:00,"[1, 0, 1, 0]"
1019.7,1020.0,1022.5,1020.6,1019.5400000000002,1019.68,1020.0,1020.8,51.8,55.0,55.9,54.0,52.7,1.1,9.0,9.0,9.0,10.6,56.3,58.1,57.6,57.0,60.8,64.6,57.0,63.1,63.0,63.0,63.4,63.78000000000001,2023-09-23/05:00,"[0, 0, 1, 1]"
1011.3,1011.3,1013.2,1011.9,1010.5,1010.64,1011.6,1011.7,62.6,64.4,59.0,62.1,62.6,4.0,4.0,0.0,5.9,3.6,60.4,64.0,63.5,63.9,62.6,66.6,63.0,68.5,68.0,66.0,66.88,66.88,2023-09-18/03:00,"[1, 1, 0, 1]"
1011.2,1011.1,1013.3,1011.7,1010.8,1011.04,1011.7,1011.6,62.6,64.4,59.0,63.0,62.6,4.0,3.1,0.0,5.0,5.4,60.4,64.8,64.0,64.4,62.6,67.1,63.0,69.4,68.0,66.0,67.42,67.56,2023-09-18/02:00,"[1, 0, 0, 0]"
1011.5,1011.5,1013.6,1012.1,1011.1,1011.18,1011.7,1011.9,62.6,64.4,60.1,63.0,62.6,2.9,3.1,1.8,5.0,5.4,61.0,64.8,64.0,64.0,64.4,67.6,63.0,68.0,68.0,66.0,66.94000000000001,66.83999999999999,2023-09-18/01:00,"[1, 0, 0, 0]"
1011.6,1011.6,1013.5,1012.1,1011.64,1012.16,1011.9,1012.0,62.6,64.4,61.0,62.1,62.1,2.0,4.0,1.8,5.0,5.4,61.5,64.8,63.5,63.9,64.4,66.9,63.0,70.3,68.0,66.0,66.78,67.2,2023-09-18/00:00,"[1, 0, 1, 1]"
1011.7,1011.7,1013.6,1012.2,1012.28,1012.12,1012.3,1012.2,62.6,63.0,62.1,62.1,63.0,2.9,4.0,3.6,7.2,4.0,63.0,64.8,63.5,64.2,66.2,67.6,64.9,70.3,69.8,66.0,68.86000000000001,68.96000000000001,2023-09-17/23:00,"[1, 1, 1, 1]"
1011.3,1011.2,1013.9,1011.6,1011.68,1012.28,1011.5,1011.5,64.4,63.0,63.0,62.1,62.6,4.0,13.0,1.8,10.8,12.1,64.2,66.4,66.4,66.7,66.2,74.3,66.9,74.8,73.4,75.0,72.16,72.22,2023-09-17/22:00,"[1, 0, 1, 0]"
1011.2,1011.2,1013.4,1011.6,1010.74,1011.9,1011.3,1011.3,64.4,64.4,61.0,62.1,63.5,7.0,13.9,0.0,14.9,11.7,63.3,67.1,66.7,67.3,64.4,74.8,68.0,74.3,77.0,75.9,71.17999999999998,71.85999999999999,2023-09-17/21:00,"[1, 0, 0, 0]"
1012.7,1012.8,1014.9,1013.3,1013.48,1013.14,1012.7,1013.3,62.6,64.4,64.0,66.0,63.9,2.9,5.9,0.0,7.9,8.5,64.9,66.6,68.0,66.6,62.6,71.8,66.9,73.2,72.0,72.0,69.26,69.12,2023-09-17/17:00,"[1, 0, 0, 1]"
1012.6,1012.8,1015.1,1013.2,1012.42,1012.2,1012.8,1013.0,60.8,63.0,63.0,63.0,63.9,2.0,8.1,0.0,12.1,9.9,63.5,66.9,65.8,66.7,60.8,73.8,64.9,75.6,75.0,71.1,72.34,72.92,2023-09-17/16:00,"[1, 0, 1, 0]"
1012.7,1012.9,1015.2,1013.3,1012.52,1012.4199999999998,1013.1,1013.1,59.0,64.9,62.1,62.1,66.2,0.9,11.9,3.6,11.0,9.2,62.4,68.5,66.0,68.9,62.6,72.9,63.0,74.1,75.9,73.9,74.3,73.08000000000001,2023-09-17/15:00,"[1, 0, 1, 0]"
1012.8,1012.9,1015.4,1014.6,1013.84,1013.76,1013.1,1013.3,69.8,68.0,66.0,69.1,67.5,0.0,2.0,1.8,3.1,0.7,66.0,68.9,69.6,67.8,71.6,70.9,66.0,70.7,71.1,71.1,70.8,70.78,2023-09-13/05:00,"[0, 1, 0, 1]"
1012.94,1012.9,1015.5,1012.2,1013.64,1012.36,1012.0,1012.5,69.8,68.0,66.9,69.1,67.5,0.0,2.0,1.8,3.1,1.4,66.9,68.9,69.6,67.8,71.6,70.3,66.9,73.6,71.1,71.1,69.84,70.0,2023-09-13/04:00,"[1, 1, 1, 1]"
1012.6,1012.4,1015.3,1012.5,1013.76,1013.4199999999998,1012.9,1012.3,71.6,73.9,66.0,71.1,72.7,0.9,2.9,1.8,3.6,2.7,66.4,74.7,72.7,73.4,73.4,76.8,66.9,74.7,77.0,73.9,75.24,74.28,2023-09-13/03:00,"[1, 1, 1, 1]"
1013.4,1012.9,1016.0,1012.8,1014.6,1014.18,1013.6,1013.3,66.2,70.0,69.8,66.9,72.5,1.8,12.1,10.8,12.1,7.0,70.0,73.6,70.7,74.5,77.0,81.3,71.6,75.6,82.0,79.0,78.74,80.49999999999999,2023-09-13/01:00,"[1, 0, 1, 0]"
1016.5800000000002,1017.2,1019.0,1016.9,1016.94,1013.52,1017.8,1017.7,69.8,73.0,71.1,72.0,80.2,14.9,13.0,18.0,14.9,24.1,75.4,77.2,75.6,86.2,87.8,79.7,86.0,81.1,88.0,84.9,81.3,85.88,2023-09-09/18:00,"[0, 0, 0, 0]"
1016.1,1015.8,1018.4,1015.9,1016.06,1015.64,1016.2,1016.2,69.8,70.0,64.9,66.0,67.3,0.0,5.0,0.0,3.1,0.9,64.9,70.9,67.6,67.6,69.8,73.6,64.9,71.1,73.0,71.1,72.0,72.47999999999999,2023-09-09/10:00,"[1, 1, 0, 1]"
1015.8,1015.8,1017.6,1016.1,1015.0,1014.66,1016.9,1016.2,71.6,69.8,64.0,66.9,66.7,0.9,3.1,0.0,5.0,1.4,64.4,69.4,67.8,67.1,71.6,74.5,64.9,74.8,73.0,70.0,71.64,72.34,2023-09-09/09:00,"[1, 1, 0, 1]"
1017.1,1017.4,1017.4,1017.4,1015.44,1015.5800000000002,1016.2,1017.3,69.8,69.8,64.9,66.9,67.6,1.1,4.1,0.0,5.9,2.7,65.3,69.8,69.1,68.4,69.8,72.5,66.0,71.8,73.9,71.1,72.58,72.74,2023-09-09/08:00,"[1, 1, 1, 0]"
1015.8,1015.8,1019.3,1015.8,1015.66,1015.24,1015.8,1016.3,69.8,69.8,68.0,69.1,68.5,0.0,2.0,1.8,4.9,2.2,68.0,70.5,69.6,69.3,71.6,73.0,68.0,68.9,73.9,71.1,73.44000000000001,74.02000000000001,2023-09-09/07:00,"[0, 0, 1, 0]"
1015.7,1015.4,1017.9,1015.5,1015.26,1014.94,1015.8,1016.0,66.2,69.8,66.9,69.1,67.6,1.1,4.0,5.4,7.9,2.7,67.3,70.5,70.2,68.4,71.6,73.8,68.0,69.1,75.9,73.0,72.83999999999999,72.3,2023-09-09/05:00,"[0, 0, 0, 1]"
1016.0,1015.6,1017.9,1015.0,1015.28,1014.92,1016.8,1015.5,69.8,69.8,66.9,69.1,68.4,1.1,7.9,1.8,10.1,11.3,68.2,71.1,70.5,68.0,73.4,78.3,69.1,72.7,78.1,75.9,74.14000000000001,74.97999999999999,2023-09-09/03:00,"[0, 1, 0, 1]"
1015.0,1014.4,1017.2,1014.4,1013.58,1013.18,1014.7,1014.8,71.6,68.0,66.9,64.0,65.8,1.1,14.0,1.8,14.0,8.1,67.3,69.4,68.7,68.5,73.4,76.3,68.0,75.7,79.0,78.1,77.22,79.56,2023-09-09/02:00,"[1, 0, 0, 0]"
1013.6,1013.3,1016.1,1013.2,1014.64,1014.26,1013.8,1013.7,73.4,73.4,69.1,72.0,75.9,0.9,13.0,7.2,14.9,8.5,69.4,77.2,75.6,78.3,80.6,85.3,70.0,82.4,88.0,84.9,84.1,82.46000000000001,2023-09-09/00:00,"[1, 0, 0, 0]"
1012.7,1012.3,1015.9,1012.0,1013.04,1012.64,1012.8,1012.6,71.6,73.0,69.1,72.0,74.5,5.9,15.1,10.8,14.9,11.7,70.9,77.2,76.3,77.5,82.4,85.8,75.0,84.9,88.0,87.1,84.56,84.47999999999999,2023-09-08/23:00,"[0, 0, 1, 0]"
1012.4,1011.9,1014.5,1011.6,1011.9,1011.4,1012.3,1012.3,69.8,72.0,71.1,70.0,76.5,11.0,21.1,16.2,19.1,13.1,74.1,77.5,75.9,79.9,86.0,85.1,82.0,89.2,91.0,91.0,84.75999999999999,87.36000000000001,2023-09-08/22:00,"[0, 0, 0, 0]"
1007.4,1007.3,1010.0,1006.6,1009.34,1006.12,1007.5,1007.7,71.6,73.9,70.0,73.0,71.6,3.1,2.0,3.6,3.6,0.9,70.9,74.7,73.6,71.8,75.2,75.7,73.0,76.1,77.0,75.0,75.26,74.98,2023-08-30/12:00,"[0, 1, 0, 1]"
1006.6,1006.5,1008.9,1005.8,1009.36,1006.04,1006.7,1006.8,73.4,73.4,73.0,73.0,71.2,0.0,2.0,0.0,4.0,1.4,72.0,74.7,73.6,71.8,73.4,75.0,73.0,75.7,77.0,75.0,74.85999999999999,74.91999999999999,2023-08-30/10:00,"[1, 0, 0, 0]"
1007.2,1007.0,1009.2,1006.4,1009.5,1006.04,1007.4,1007.5,73.4,73.4,72.0,72.0,71.2,1.1,3.1,1.8,4.0,2.0,72.1,74.3,72.7,72.0,75.2,75.2,73.0,74.5,77.0,75.0,75.12,74.91999999999999,2023-08-30/08:00,"[1, 0, 0, 0]"
1010.4,1010.2,1012.4,1010.1,1012.98,1012.34,1010.4,1010.5,73.4,71.6,72.0,71.1,71.9,5.0,7.9,1.8,12.1,8.3,73.2,73.6,73.4,73.96,75.2,78.3,77.0,79.0,82.0,79.0,77.16,78.7,2023-08-29/22:00,"[0, 0, 0, 0]"
1013.3,1013.1,1015.6,1012.1,1014.58,1013.36,1013.6,1013.5,69.8,70.0,71.1,71.1,72.0,2.9,9.0,9.0,12.1,17.1,72.0,73.6,73.6,76.8,78.8,77.0,73.9,75.6,82.0,80.1,77.8,77.44,2023-08-29/17:00,"[0, 0, 0, 0]"
1013.8,1013.8,1016.2,1012.8,1013.78,1013.34,1013.9,1014.0,69.8,70.0,70.0,72.0,69.3,2.0,5.0,3.6,10.1,11.2,70.3,72.9,73.2,72.7,73.4,75.6,72.0,76.5,80.1,77.0,77.0,77.67999999999999,2023-08-29/16:00,"[0, 0, 0, 0]"
1009.2,1009.0,1011.7,1009.6,1009.56,1009.2,1009.3,1009.4,71.6,72.0,69.8,71.1,71.6,0.0,2.9,1.8,7.0,5.4,70.0,73.9,72.0,73.0,73.4,77.5,69.8,75.9,79.0,73.9,76.78,76.18,2023-08-26/09:00,"[0, 0, 0, 1]"
1009.2,1009.2,1011.6,1009.7,1009.44,1009.0599999999998,1009.4,1009.4,71.6,72.0,71.1,72.0,74.7,0.0,4.0,1.8,7.0,5.4,71.1,73.9,73.2,75.2,73.4,76.1,71.1,73.0,79.0,75.9,77.22,76.28,2023-08-26/07:00,"[0, 0, 1, 0]"
1010.2,1010.4,1012.1,1010.7,1011.34,1011.8,1010.7,1010.6,71.6,71.6,72.0,70.0,71.4,5.0,11.0,9.0,13.0,9.9,74.1,74.8,73.2,74.3,80.6,80.8,80.1,81.0,84.0,81.0,80.6,82.97999999999999,2023-08-13/05:00,"[0, 0, 0, 0]"
1004.9,1004.9,1006.9,1005.5,1007.32,1006.2,1005.3,1007.4400000000002,69.8,70.0,68.0,69.1,68.7,0.0,2.0,0.0,2.0,1.1,67.3,69.62,69.6,68.9,69.8,71.8,68.0,71.4,72.0,71.1,70.97999999999999,72.44,2023-08-08/06:00,"[0, 0, 0, 1]"
1006.0,1006.0,1007.7,1006.7,1008.26,1006.2,1006.4,1007.8,69.8,71.6,69.1,70.0,69.4,0.0,1.1,0.0,0.9,1.3,69.1,70.44,70.2,69.8,69.8,71.8,69.1,71.6,72.0,71.1,71.96000000000001,72.44,2023-08-08/05:00,"[0, 1, 0, 1]"
1006.1,1006.2,1008.2,1006.7,1007.32,1006.2,1006.9,1007.44,68.0,69.8,69.1,69.1,69.6,0.0,2.0,1.8,2.9,1.1,69.1,70.16,69.6,69.8,69.8,73.8,69.1,72.1,72.0,71.1,71.96,72.44,2023-08-08/03:00,"[0, 1, 1, 0]"
1007.1,1007.2,1008.6,1007.7,1008.02,1007.62,1007.8,1008.1,68.0,69.8,69.1,68.0,68.4,0.0,3.1,1.8,2.9,1.4,69.1,69.47999999999999,68.9,68.7,69.8,72.7,69.1,71.4,72.0,71.1,69.4,70.48,2023-08-08/02:00,"[0, 0, 0, 0]"
1006.7,1006.8,1008.8,1007.3,1008.02,1007.62,1007.2,1008.28,68.0,69.8,69.1,69.1,68.2,0.0,2.0,1.8,2.9,1.4,69.1,69.47999999999999,69.6,68.5,69.8,72.1,69.1,70.5,72.0,71.1,69.94000000000001,70.47999999999999,2023-08-08/01:00,"[0, 1, 1, 1]"
1007.5,1007.0,1009.2,1007.6,1008.02,1008.58,1007.9,1009.04,69.8,69.1,68.0,69.1,68.0,0.0,2.0,0.0,2.0,1.4,68.0,69.2,69.6,68.4,69.8,71.2,68.0,69.8,71.1,71.1,69.26000000000002,69.67999999999999,2023-08-08/00:00,"[0, 1, 1, 1]"
1007.7,1008.4,1009.4,1009.1,1008.04,1008.5,1009.7,1009.2,69.8,69.1,68.0,69.1,66.9,0.0,0.9,0.0,2.0,2.2,68.0,69.62,69.4,67.6,69.8,70.2,68.0,70.91999999999999,71.1,70.0,69.25999999999999,69.67999999999999,2023-08-07/23:00,"[1, 1, 1, 1]"
1006.8,1006.5,1008.0,1007.0,1008.34,1007.96,1007.4,1007.5,71.6,77.0,73.9,75.9,79.0,14.0,12.1,19.8,13.1,9.4,77.7,79.3,79.2,81.3,91.4,83.7,88.0,85.8,89.1,88.0,81.88,87.22,2023-08-07/20:00,"[1, 0, 1, 0]"
1011.6,1011.5,1013.4,1012.2,1011.54,1011.04,1012.0,1012.1,73.4,73.4,72.0,72.0,72.0,1.1,3.1,1.8,2.9,2.7,72.1,73.9,72.7,72.7,75.2,74.3,73.0,75.2,75.9,75.0,74.3,76.53999999999999,2023-08-07/07:00,"[0, 0, 0, 1]"
1012.0,1012.0,1013.8,1012.6,1012.72,1012.26,1012.6,1012.7,73.4,73.0,73.0,72.0,72.3,0.0,3.1,1.8,2.9,2.3,73.0,73.9,72.7,72.9,75.2,74.3,73.0,75.2,75.9,75.0,75.34,76.14000000000001,2023-08-07/06:00,"[1, 0, 0, 1]"
1012.7,1012.8,1014.5,1013.2,1013.0599999999998,1012.64,1013.2,1013.3,73.4,73.4,73.0,72.0,72.0,0.0,3.1,1.8,2.9,2.7,73.0,73.9,72.7,72.7,75.2,75.0,73.0,74.8,75.9,75.0,75.66000000000001,76.04,2023-08-07/05:00,"[1, 0, 0, 1]"
1013.2,1013.0,1014.6,1013.7,1013.82,1013.38,1013.8,1013.7,73.4,73.4,72.0,73.0,72.5,0.0,2.9,1.8,5.0,4.5,72.0,74.5,73.9,73.8,75.2,77.0,72.0,75.7,78.1,75.9,77.0,76.22,2023-08-07/01:00,"[1, 1, 0, 1]"
1013.2,1013.4,1014.8,1013.5,1014.02,1013.6,1013.5,1013.5,73.4,73.4,72.0,72.0,70.7,1.1,6.1,7.2,9.0,9.4,72.1,73.6,73.8,73.4,80.6,76.6,73.0,80.2,80.6,78.1,77.9,78.66,2023-08-07/00:00,"[1, 1, 1, 1]"
1013.2,1012.9,1014.5,1013.5,1012.8,1012.4,1013.7,1013.3,71.6,71.1,73.9,71.1,71.4,9.0,13.0,12.6,16.0,11.3,76.3,75.7,74.8,74.8,84.2,82.0,82.9,83.5,87.1,84.0,84.6,84.84,2023-08-06/22:00,"[0, 0, 1, 0]"
1013.5,1013.5,1015.3,1014.1,1014.38,1014.02,1014.0,1013.6,69.8,71.6,68.0,69.1,70.2,3.1,4.9,3.6,5.9,4.5,68.9,71.8,70.5,71.4,73.4,74.8,71.1,71.1,75.9,73.9,74.6,74.03999999999999,2023-08-05/03:00,"[0, 0, 0, 0]"
1013.5,1013.6,1016.0,1014.0,1013.94,1013.64,1013.8,1013.9,71.6,71.6,68.0,69.1,70.2,3.1,5.9,1.8,8.1,5.0,68.9,72.3,70.9,71.6,73.4,75.4,71.1,71.8,78.1,75.0,74.8,75.22,2023-08-05/02:00,"[0, 0, 0, 0]"
1014.6,1014.5,1016.4,1015.22,1014.14,1013.74,1015.0,1015.1,64.4,64.9,66.0,66.0,67.16000000000001,0.9,5.0,7.2,7.2,6.3,66.4,66.9,67.6,68.12,71.6,70.2,66.9,71.2,71.6,71.1,69.8,70.02000000000001,2023-08-04/14:00,"[0, 0, 1, 0]"
1014.8,1014.8,1016.6,1014.86,1014.72,1014.0,1015.0,1015.1,64.4,64.9,64.9,66.0,65.3,1.1,3.1,5.4,6.1,5.84,65.3,66.9,66.9,66.82000000000001,69.8,68.4,66.0,68.2,71.1,69.1,67.8,69.91999999999999,2023-08-04/12:00,"[0, 0, 0, 0]"
1014.7,1014.8,1016.5,1014.32,1013.78,1013.4,1015.2,1015.2,64.4,64.9,64.9,64.9,64.64000000000001,1.1,3.1,1.8,5.4,4.58,65.3,66.6,65.8,65.28,66.2,68.0,66.0,68.9,70.0,68.0,67.6,69.28,2023-08-04/11:00,"[0, 0, 0, 0]"
1014.8,1014.8,1016.7,1014.48,1013.92,1013.54,1015.1,1015.2,64.4,64.4,64.0,64.9,64.58,0.9,3.1,1.8,5.4,5.04,64.4,65.7,65.8,65.68,66.2,68.2,64.9,71.6,69.8,68.0,67.5,68.83999999999999,2023-08-04/10:00,"[0, 0, 0, 0]"
1014.9,1015.0,1016.8,1014.94,1015.22,1014.0800000000002,1015.3,1015.4,64.4,64.4,64.0,64.9,64.62,0.9,2.0,1.8,5.4,4.68,64.4,65.7,65.5,65.28,66.2,68.4,64.9,70.2,69.8,66.9,68.0,68.68,2023-08-04/09:00,"[0, 0, 0, 0]"
1015.6,1015.7,1017.7,1015.5,1015.06,1014.7,1016.1,1016.1,66.2,64.4,64.0,64.0,64.3,0.9,2.9,0.0,5.4,5.279999999999999,64.4,65.7,64.9,65.67999999999999,66.2,67.8,64.9,70.5,69.8,66.9,67.5,69.56000000000002,2023-08-04/07:00,"[0, 0, 0, 0]"
1016.2,1016.2,1018.2,1016.54,1016.34,1015.7,1016.5,1016.7,62.6,64.9,64.0,64.9,63.8,0.9,3.1,5.4,5.4,5.82,64.4,66.4,65.8,65.62,68.0,67.5,64.9,70.5,69.8,68.0,67.1,68.97999999999999,2023-08-04/06:00,"[0, 0, 0, 0]"
1016.4,1016.4,1018.2,1017.48,1016.54,1015.96,1016.7,1016.8,62.6,66.0,64.0,64.9,64.1,0.9,3.1,7.2,5.4,5.24,64.4,66.9,65.8,65.78,69.8,67.8,64.9,71.1,69.8,68.0,67.5,69.02,2023-08-04/05:00,"[0, 1, 0, 0]"
1016.6,1016.6,1018.4,1017.4199999999998,1016.6,1016.28,1017.0,1017.0,62.6,64.9,64.0,64.9,64.16,0.9,3.1,7.2,6.1,4.779999999999999,64.4,66.9,65.8,65.7,69.8,67.5,64.9,70.7,71.1,68.0,67.3,69.06,2023-08-04/04:00,"[0, 0, 0, 0]"
1016.7,1016.8,1018.9,1017.7,1016.04,1015.68,1017.3,1017.1,62.6,64.4,64.0,64.0,64.2,2.0,5.0,9.0,7.0,5.540000000000001,64.6,66.6,65.7,65.98,71.6,68.9,66.0,71.8,71.1,69.1,68.2,69.06,2023-08-04/03:00,"[0, 0, 0, 0]"
1016.6,1016.5,1018.8,1017.28,1018.14,1017.74,1016.9,1016.9,62.6,64.4,64.9,62.1,68.66,7.0,16.0,16.2,16.9,12.98,67.3,67.8,67.5,72.52000000000001,78.8,76.5,72.0,77.5,79.0,78.1,76.3,78.24000000000001,2023-08-03/21:00,"[0, 0, 0, 0]"
1017.0,1016.9,1018.9,1018.2,1017.34,1017.3,1017.6,1017.3,64.4,62.6,64.9,62.1,65.7,10.1,16.0,14.4,19.1,11.3,68.2,67.5,67.5,69.3,78.8,77.0,75.0,76.6,80.1,78.1,76.8,77.18,2023-08-03/20:00,"[0, 0, 0, 0]"
1015.7,1015.5,1017.8,1016.52,1015.52,1016.16,1015.8,1016.0,62.6,66.2,64.0,66.0,65.84,2.9,5.9,7.2,9.0,5.48,64.9,68.0,68.0,69.24000000000001,69.8,71.6,66.9,73.0,73.9,72.0,71.1,71.96000000000001,2023-07-31/12:00,"[0, 0, 1, 0]"
1014.0,1013.9,1015.7,1014.48,1013.5800000000002,1013.22,1014.1,1014.3,62.6,64.4,63.0,64.9,65.08,4.0,6.1,5.4,11.0,9.16,64.2,66.7,66.9,67.64000000000001,68.0,71.8,66.9,70.0,73.9,71.1,71.1,71.96000000000001,2023-07-31/08:00,"[0, 0, 0, 0]"
1014.0,1014.1,1016.0,1013.78,1013.84,1013.4400000000002,1014.4,1014.3,62.6,66.2,63.0,64.9,62.74,3.1,8.1,5.4,13.0,10.54,64.0,66.4,67.6,66.69999999999999,68.0,74.7,66.0,71.6,75.0,73.0,73.8,73.05999999999999,2023-07-31/07:00,"[0, 0, 0, 0]"
1014.7,1014.8,1017.0,1014.62,1013.34,1013.0599999999998,1014.8,1015.1,62.6,62.6,64.0,64.9,64.02,2.9,7.0,7.2,16.0,10.760000000000002,64.9,67.5,67.3,68.33999999999999,69.8,76.1,66.9,71.1,78.1,72.0,75.9,74.84,2023-07-31/06:00,"[0, 0, 0, 0]"
1014.6,1014.6,1017.3,1015.72,1015.46,1016.5,1014.8,1015.0,59.0,62.6,64.9,64.9,66.78,2.0,8.1,14.4,16.0,10.32,65.5,67.5,67.6,69.73999999999998,73.4,75.7,66.9,69.4,78.1,73.0,75.7,74.48,2023-07-31/05:00,"[0, 0, 0, 0]"
1011.6,1011.9,1014.6,1012.4,1012.28,1011.9,1011.9,1012.4,64.4,68.0,66.0,66.9,67.5,5.9,8.1,10.8,12.1,11.3,68.0,70.7,69.4,70.9,75.2,79.2,72.0,80.1,79.0,75.0,78.6,80.29999999999998,2023-07-30/05:00,"[0, 0, 1, 0]"
1007.7,1007.7,1009.6,1008.1,1009.22,1008.82,1007.7,1006.6,62.6,77.0,75.0,71.1,71.6,5.0,5.9,30.6,10.1,8.1,76.5,75.0,72.9,73.8,93.2,77.7,80.1,81.5,82.0,77.0,76.1,80.97999999999999,2023-07-29/22:00,"[0, 0, 0, 0]"
1006.8,1006.3,1009.1,1007.3,1008.34,1007.98,1005.6,1005.0,68.0,77.0,75.0,72.0,76.3,0.9,7.0,25.2,12.1,9.4,75.2,79.2,73.9,78.8,93.2,78.3,75.9,88.0,88.0,79.0,80.88,82.02,2023-07-29/21:00,"[0, 1, 0, 0]"
